Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_GA_2018_Income,lr_clf,0.7743,0.7993,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}"
