Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Cardio,RandomForestClassifier,0.7342,0.7346,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}"
