Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
ACS_Employment_CA_2018,RandomForestClassifier,0.7672,0.7774,"{'bootstrap': False, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}"
