Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Diabetes_2019,RandomForestClassifier,0.9349,0.9475,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}"
